date,time,kw,datetime,month,day,weekday,hour,temperature,precipitation,weather,humidity
2019/12/27,8:00,3685,2019-12-27 08:00:00,12,27,4,8,8.4,0.0,0.0,0.79
2019/12/27,9:00,3672,2019-12-27 09:00:00,12,27,4,9,10.0,0.0,0.0,0.69
2019/12/27,10:00,3580,2019-12-27 10:00:00,12,27,4,10,11.7,0.0,0.0,0.75
2019/12/27,11:00,3522,2019-12-27 11:00:00,12,27,4,11,11.8,0.0,0.0,0.52
2019/12/27,12:00,3328,2019-12-27 12:00:00,12,27,4,12,13.5,0.0,0.0,0.53
2019/12/27,13:00,3359,2019-12-27 13:00:00,12,27,4,13,12.9,0.0,0.0,0.48
2019/12/27,14:00,3387,2019-12-27 14:00:00,12,27,4,14,11.8,0.0,0.0,0.46
2019/12/27,15:00,3416,2019-12-27 15:00:00,12,27,4,15,10.8,0.0,0.0,0.45
2019/12/27,16:00,3606,2019-12-27 16:00:00,12,27,4,16,9.8,0.0,0.0,0.48
2019/12/27,17:00,3800,2019-12-27 17:00:00,12,27,4,17,8.8,0.0,0.0,0.5
2019/12/27,18:00,3802,2019-12-27 18:00:00,12,27,4,18,8.2,0.0,0.0,0.53
2019/12/27,19:00,3751,2019-12-27 19:00:00,12,27,4,19,7.3,0.0,0.0,0.56
2019/12/27,20:00,3668,2019-12-27 20:00:00,12,27,4,20,6.6,0.0,0.0,0.56
2019/12/27,21:00,3532,2019-12-27 21:00:00,12,27,4,21,6.2,0.0,0.0,0.58
2019/12/27,22:00,3396,2019-12-27 22:00:00,12,27,4,22,5.7,0.0,0.0,0.61
2019/12/27,23:00,3205,2019-12-27 23:00:00,12,27,4,23,5.0,0.0,0.0,0.62
2019/12/28,0:00,2981,2019-12-28 00:00:00,12,28,5,0,5.1,0.0,0.0,0.64
2019/12/28,1:00,2828,2019-12-28 01:00:00,12,28,5,1,4.3,0.0,0.0,0.64
2019/12/28,2:00,2752,2019-12-28 02:00:00,12,28,5,2,4.4,0.0,0.0,0.6
2019/12/28,3:00,2708,2019-12-28 03:00:00,12,28,5,3,4.4,0.0,0.0,0.57
2019/12/28,4:00,2698,2019-12-28 04:00:00,12,28,5,4,4.6,0.0,0.0,0.53
2019/12/28,5:00,2770,2019-12-28 05:00:00,12,28,5,5,4.6,0.0,0.0,0.44
2019/12/28,6:00,3002,2019-12-28 06:00:00,12,28,5,6,5.3,0.0,0.0,0.45
2019/12/28,7:00,3252,2019-12-28 07:00:00,12,28,5,7,5.0,0.0,0.0,0.42
2019/12/28,8:00,3451,2019-12-28 08:00:00,12,28,5,8,5.6,0.0,0.0,0.37
2019/12/28,9:00,3400,2019-12-28 09:00:00,12,28,5,9,7.0,0.0,0.0,0.34
2019/12/28,10:00,3284,2019-12-28 10:00:00,12,28,5,10,8.4,0.0,0.0,0.33
2019/12/28,11:00,3176,2019-12-28 11:00:00,12,28,5,11,9.9,0.0,0.0,0.3
2019/12/28,12:00,3093,2019-12-28 12:00:00,12,28,5,12,10.2,0.0,0.0,0.29
2019/12/28,13:00,3065,2019-12-28 13:00:00,12,28,5,13,10.4,0.0,0.0,0.31
2019/12/28,14:00,3052,2019-12-28 14:00:00,12,28,5,14,10.3,0.0,0.0,0.35
2019/12/28,15:00,3104,2019-12-28 15:00:00,12,28,5,15,9.6,0.0,0.0,0.36
2019/12/28,16:00,3340,2019-12-28 16:00:00,12,28,5,16,8.8,0.0,0.0,0.37
2019/12/28,17:00,3621,2019-12-28 17:00:00,12,28,5,17,8.1,0.0,0.0,0.41
2019/12/28,18:00,3664,2019-12-28 18:00:00,12,28,5,18,7.2,0.0,0.0,0.42
2019/12/28,19:00,3637,2019-12-28 19:00:00,12,28,5,19,7.1,0.0,0.0,0.46
2019/12/28,20:00,3577,2019-12-28 20:00:00,12,28,5,20,5.9,0.0,0.0,0.5
2019/12/28,21:00,3446,2019-12-28 21:00:00,12,28,5,21,5.5,0.0,0.0,0.5
2019/12/28,22:00,3260,2019-12-28 22:00:00,12,28,5,22,5.5,0.0,0.0,0.52
2019/12/28,23:00,3085,2019-12-28 23:00:00,12,28,5,23,5.3,0.0,0.0,0.51
2019/12/29,0:00,2861,2019-12-29 00:00:00,12,29,6,0,5.1,0.0,0.0,0.51
2019/12/29,1:00,2715,2019-12-29 01:00:00,12,29,6,1,5.4,0.0,0.5,0.53
2019/12/29,2:00,2642,2019-12-29 02:00:00,12,29,6,2,5.1,0.0,0.5,0.54
2019/12/29,3:00,2600,2019-12-29 03:00:00,12,29,6,3,4.5,0.0,0.5,0.58
2019/12/29,4:00,2594,2019-12-29 04:00:00,12,29,6,4,3.6,0.0,0.5,0.57
2019/12/29,5:00,2650,2019-12-29 05:00:00,12,29,6,5,3.5,0.0,0.0,0.6
2019/12/29,6:00,2827,2019-12-29 06:00:00,12,29,6,6,2.8,0.0,0.0,0.59
2019/12/29,7:00,3040,2019-12-29 07:00:00,12,29,6,7,3.0,0.0,0.0,0.6
2019/12/29,8:00,3196,2019-12-29 08:00:00,12,29,6,8,3.6,0.0,0.0,0.54
2019/12/29,9:00,3148,2019-12-29 09:00:00,12,29,6,9,5.3,0.0,0.0,0.46
2019/12/29,10:00,3013,2019-12-29 10:00:00,12,29,6,10,7.7,0.0,0.0,0.39
2019/12/29,11:00,2907,2019-12-29 11:00:00,12,29,6,11,8.5,0.0,0.0,0.35
2019/12/29,12:00,2857,2019-12-29 12:00:00,12,29,6,12,9.9,0.0,0.0,0.35
2019/12/29,13:00,2814,2019-12-29 13:00:00,12,29,6,13,10.1,0.0,0.0,0.33
2019/12/29,14:00,2817,2019-12-29 14:00:00,12,29,6,14,10.3,0.0,0.0,0.39
2019/12/29,15:00,2899,2019-12-29 15:00:00,12,29,6,15,9.7,0.0,0.0,0.5
2019/12/29,16:00,3139,2019-12-29 16:00:00,12,29,6,16,8.0,0.0,0.0,0.44
2019/12/29,17:00,3408,2019-12-29 17:00:00,12,29,6,17,8.0,0.0,0.5,0.46
2019/12/29,18:00,3466,2019-12-29 18:00:00,12,29,6,18,9.1,0.0,0.5,0.54
2019/12/29,19:00,3439,2019-12-29 19:00:00,12,29,6,19,8.5,0.0,0.5,0.55
2019/12/29,20:00,3368,2019-12-29 20:00:00,12,29,6,20,8.4,0.0,0.5,0.52
2019/12/29,21:00,3233,2019-12-29 21:00:00,12,29,6,21,8.6,0.0,0.5,0.52
2019/12/29,22:00,3036,2019-12-29 22:00:00,12,29,6,22,8.6,0.0,0.5,0.57
2019/12/29,23:00,2854,2019-12-29 23:00:00,12,29,6,23,8.0,0.0,0.5,0.56
2019/12/30,0:00,2636,2019-12-30 00:00:00,12,30,0,0,8.0,0.0,0.5,0.62
2019/12/30,1:00,2504,2019-12-30 01:00:00,12,30,0,1,7.0,0.0,0.5,0.58
2019/12/30,2:00,2456,2019-12-30 02:00:00,12,30,0,2,6.6,0.0,0.5,0.55
2019/12/30,3:00,2429,2019-12-30 03:00:00,12,30,0,3,6.6,0.0,0.5,0.58
2019/12/30,4:00,2426,2019-12-30 04:00:00,12,30,0,4,6.3,0.0,0.5,0.63
2019/12/30,5:00,2492,2019-12-30 05:00:00,12,30,0,5,5.8,0.0,0.5,0.62
2019/12/30,6:00,2675,2019-12-30 06:00:00,12,30,0,6,6.1,0.0,0.5,0.59
2019/12/30,7:00,2945,2019-12-30 07:00:00,12,30,0,7,6.1,0.0,0.5,0.59
2019/12/30,8:00,3296,2019-12-30 08:00:00,12,30,0,8,6.4,0.0,1.0,0.68
2019/12/30,9:00,3442,2019-12-30 09:00:00,12,30,0,9,6.0,0.0,1.0,0.78
2019/12/30,10:00,3443,2019-12-30 10:00:00,12,30,0,10,6.3,0.0,1.0,0.8
2019/12/30,11:00,3434,2019-12-30 11:00:00,12,30,0,11,6.1,0.0,1.0,0.86
2019/12/30,12:00,3374,2019-12-30 12:00:00,12,30,0,12,6.2,0.5,1.0,0.73
2019/12/30,13:00,3259,2019-12-30 13:00:00,12,30,0,13,6.9,0.0,1.0,0.68
2019/12/30,14:00,3159,2019-12-30 14:00:00,12,30,0,14,8.4,0.0,0.5,0.66
2019/12/30,15:00,3157,2019-12-30 15:00:00,12,30,0,15,8.1,0.0,0.5,0.76
2019/12/30,16:00,3354,2019-12-30 16:00:00,12,30,0,16,7.1,0.0,0.5,0.8
2019/12/30,17:00,3516,2019-12-30 17:00:00,12,30,0,17,6.5,0.0,0.5,0.8
2019/12/30,18:00,3518,2019-12-30 18:00:00,12,30,0,18,6.6,0.0,0.5,0.81
2019/12/30,19:00,3461,2019-12-30 19:00:00,12,30,0,19,6.5,0.0,0.5,0.85
2019/12/30,20:00,3369,2019-12-30 20:00:00,12,30,0,20,6.2,0.0,0.5,0.84
2019/12/30,21:00,3225,2019-12-30 21:00:00,12,30,0,21,6.8,0.0,0.5,0.81
2019/12/30,22:00,3025,2019-12-30 22:00:00,12,30,0,22,7.5,0.0,0.5,0.82
2019/12/30,23:00,2838,2019-12-30 23:00:00,12,30,0,23,6.8,0.0,0.5,0.8
2019/12/31,0:00,2610,2019-12-31 00:00:00,12,31,1,0,6.9,0.0,0.5,0.82
2019/12/31,1:00,2473,2019-12-31 01:00:00,12,31,1,1,6.8,0.0,0.5,0.81
2019/12/31,2:00,2415,2019-12-31 02:00:00,12,31,1,2,6.6,0.0,0.5,0.83
2019/12/31,3:00,2388,2019-12-31 03:00:00,12,31,1,3,6.6,0.0,0.5,0.83
2019/12/31,4:00,2385,2019-12-31 04:00:00,12,31,1,4,6.8,0.0,0.5,0.88
2019/12/31,5:00,2429,2019-12-31 05:00:00,12,31,1,5,6.2,0.0,0.0,0.84
2019/12/31,6:00,2560,2019-12-31 06:00:00,12,31,1,6,6.7,0.0,0.0,0.9
2019/12/31,7:00,2751,2019-12-31 07:00:00,12,31,1,7,5.7,0.0,0.0,0.84
2019/12/31,8:00,2940,2019-12-31 08:00:00,12,31,1,8,6.7,0.0,0.0,0.78
2019/12/31,9:00,2883,2019-12-31 09:00:00,12,31,1,9,8.5,0.0,0.0,0.71
2019/12/31,10:00,2719,2019-12-31 10:00:00,12,31,1,10,11.0,0.0,0.0,0.65
2019/12/31,11:00,2623,2019-12-31 11:00:00,12,31,1,11,13.4,0.0,0.0,0.62
2019/12/31,12:00,2573,2019-12-31 12:00:00,12,31,1,12,13.8,0.0,0.0,0.6
2019/12/31,13:00,2508,2019-12-31 13:00:00,12,31,1,13,15.3,0.0,0.0,0.52
2019/12/31,14:00,2534,2019-12-31 14:00:00,12,31,1,14,16.4,0.0,0.0,0.37
2019/12/31,15:00,2607,2019-12-31 15:00:00,12,31,1,15,13.0,0.0,0.0,0.35
2019/12/31,16:00,2878,2019-12-31 16:00:00,12,31,1,16,9.6,0.0,0.0,0.37
2019/12/31,17:00,3217,2019-12-31 17:00:00,12,31,1,17,8.1,0.0,0.0,0.38
2019/12/31,18:00,3311,2019-12-31 18:00:00,12,31,1,18,7.1,0.0,0.0,0.39
2019/12/31,19:00,3302,2019-12-31 19:00:00,12,31,1,19,6.0,0.0,0.0,0.4
2019/12/31,20:00,3263,2019-12-31 20:00:00,12,31,1,20,5.1,0.0,0.0,0.39
2019/12/31,21:00,3182,2019-12-31 21:00:00,12,31,1,21,4.8,0.0,0.0,0.41
2019/12/31,22:00,3077,2019-12-31 22:00:00,12,31,1,22,4.3,0.0,0.0,0.39
2019/12/31,23:00,3029,2019-12-31 23:00:00,12,31,1,23,4.3,0.0,0.0,0.43
2020/1/1,0:00,2857,2020-01-01 00:00:00,1,1,2,0,3.7,0.0,0.0,0.43
2020/1/1,1:00,2703,2020-01-01 01:00:00,1,1,2,1,3.7,0.0,0.0,0.43
2020/1/1,2:00,2602,2020-01-01 02:00:00,1,1,2,2,3.5,0.0,0.0,0.44
2020/1/1,3:00,2520,2020-01-01 03:00:00,1,1,2,3,3.6,0.0,0.0,0.43
2020/1/1,4:00,2464,2020-01-01 04:00:00,1,1,2,4,4.0,0.0,0.0,0.43
2020/1/1,5:00,2469,2020-01-01 05:00:00,1,1,2,5,4.2,0.0,0.5,0.45
2020/1/1,6:00,2585,2020-01-01 06:00:00,1,1,2,6,4.1,0.0,0.5,0.46
2020/1/1,7:00,2763,2020-01-01 07:00:00,1,1,2,7,3.8,0.0,0.5,0.46
2020/1/1,8:00,2917,2020-01-01 08:00:00,1,1,2,8,4.4,0.0,0.0,0.45
2020/1/1,9:00,2859,2020-01-01 09:00:00,1,1,2,9,5.2,0.0,0.0,0.41
2020/1/1,10:00,2718,2020-01-01 10:00:00,1,1,2,10,5.8,0.0,0.0,0.37
2020/1/1,11:00,2595,2020-01-01 11:00:00,1,1,2,11,7.0,0.0,0.0,0.37
2020/1/1,12:00,2520,2020-01-01 12:00:00,1,1,2,12,9.4,0.0,0.0,0.34
2020/1/1,13:00,2449,2020-01-01 13:00:00,1,1,2,13,8.7,0.0,0.0,0.37
2020/1/1,14:00,2432,2020-01-01 14:00:00,1,1,2,14,9.6,0.0,0.0,0.37
2020/1/1,15:00,2503,2020-01-01 15:00:00,1,1,2,15,8.8,0.0,0.0,0.43
2020/1/1,16:00,2717,2020-01-01 16:00:00,1,1,2,16,7.9,0.0,0.0,0.53
2020/1/1,17:00,3019,2020-01-01 17:00:00,1,1,2,17,5.6,0.0,0.0,0.53
2020/1/1,18:00,3089,2020-01-01 18:00:00,1,1,2,18,5.5,0.0,0.0,0.58
2020/1/1,19:00,3105,2020-01-01 19:00:00,1,1,2,19,5.5,0.0,0.0,0.66
2020/1/1,20:00,3107,2020-01-01 20:00:00,1,1,2,20,4.9,0.0,0.0,0.7
2020/1/1,21:00,3075,2020-01-01 21:00:00,1,1,2,21,4.3,0.0,0.0,0.73
2020/1/1,22:00,2963,2020-01-01 22:00:00,1,1,2,22,5.0,0.0,0.0,0.69
2020/1/1,23:00,2843,2020-01-01 23:00:00,1,1,2,23,4.3,0.0,0.0,0.67
2020/1/2,0:00,2640,2020-01-02 00:00:00,1,2,3,0,4.1,0.0,0.0,0.62
2020/1/2,1:00,2514,2020-01-02 01:00:00,1,2,3,1,4.7,0.0,0.0,0.64
2020/1/2,2:00,2468,2020-01-02 02:00:00,1,2,3,2,4.2,0.0,0.0,0.69
2020/1/2,3:00,2441,2020-01-02 03:00:00,1,2,3,3,3.1,0.0,0.0,0.69
2020/1/2,4:00,2435,2020-01-02 04:00:00,1,2,3,4,3.2,0.0,0.0,0.69
2020/1/2,5:00,2487,2020-01-02 05:00:00,1,2,3,5,3.0,0.0,0.0,0.71
2020/1/2,6:00,2658,2020-01-02 06:00:00,1,2,3,6,2.5,0.0,0.0,0.74
2020/1/2,7:00,2863,2020-01-02 07:00:00,1,2,3,7,2.0,0.0,0.0,0.62
2020/1/2,8:00,3010,2020-01-02 08:00:00,1,2,3,8,4.7,0.0,0.0,0.56
2020/1/2,9:00,2961,2020-01-02 09:00:00,1,2,3,9,6.9,0.0,0.0,0.53
2020/1/2,10:00,2865,2020-01-02 10:00:00,1,2,3,10,7.3,0.0,0.0,0.52
2020/1/2,11:00,2773,2020-01-02 11:00:00,1,2,3,11,8.2,0.0,0.5,0.49
2020/1/2,12:00,2687,2020-01-02 12:00:00,1,2,3,12,9.3,0.0,0.5,0.47
2020/1/2,13:00,2583,2020-01-02 13:00:00,1,2,3,13,9.4,0.0,0.5,0.44
2020/1/2,14:00,2541,2020-01-02 14:00:00,1,2,3,14,10.9,0.0,0.0,0.47
2020/1/2,15:00,2600,2020-01-02 15:00:00,1,2,3,15,10.2,0.0,0.0,0.52
2020/1/2,16:00,2808,2020-01-02 16:00:00,1,2,3,16,9.0,0.0,0.0,0.63
2020/1/2,17:00,3107,2020-01-02 17:00:00,1,2,3,17,6.4,0.0,0.0,0.63
2020/1/2,18:00,3187,2020-01-02 18:00:00,1,2,3,18,6.2,0.0,0.0,0.67
2020/1/2,19:00,3196,2020-01-02 19:00:00,1,2,3,19,5.9,0.0,0.0,0.61
2020/1/2,20:00,3184,2020-01-02 20:00:00,1,2,3,20,7.4,0.0,0.0,0.62
2020/1/2,21:00,3128,2020-01-02 21:00:00,1,2,3,21,7.0,0.0,0.0,0.61
2020/1/2,22:00,2999,2020-01-02 22:00:00,1,2,3,22,6.3,0.0,0.0,0.63
2020/1/2,23:00,2868,2020-01-02 23:00:00,1,2,3,23,5.6,0.0,0.0,0.67
2020/1/3,0:00,2653,2020-01-03 00:00:00,1,3,4,0,4.9,0.0,0.0,0.71
2020/1/3,1:00,2525,2020-01-03 01:00:00,1,3,4,1,4.0,0.0,0.0,0.69
2020/1/3,2:00,2478,2020-01-03 02:00:00,1,3,4,2,3.1,0.0,0.0,0.68
2020/1/3,3:00,2457,2020-01-03 03:00:00,1,3,4,3,3.7,0.0,0.0,0.72
2020/1/3,4:00,2449,2020-01-03 04:00:00,1,3,4,4,2.6,0.0,0.0,0.73
2020/1/3,5:00,2503,2020-01-03 05:00:00,1,3,4,5,1.9,0.0,0.0,0.75
2020/1/3,6:00,2670,2020-01-03 06:00:00,1,3,4,6,1.9,0.0,0.0,0.75
2020/1/3,7:00,2892,2020-01-03 07:00:00,1,3,4,7,2.0,0.0,0.0,0.72
2020/1/3,8:00,3074,2020-01-03 08:00:00,1,3,4,8,3.5,0.0,0.0,0.62
2020/1/3,9:00,3034,2020-01-03 09:00:00,1,3,4,9,5.7,0.0,0.0,0.57
2020/1/3,10:00,2908,2020-01-03 10:00:00,1,3,4,10,7.1,0.0,0.0,0.52
2020/1/3,11:00,2777,2020-01-03 11:00:00,1,3,4,11,8.5,0.0,0.0,0.46
2020/1/3,12:00,2693,2020-01-03 12:00:00,1,3,4,12,10.1,0.0,0.0,0.46
2020/1/3,13:00,2629,2020-01-03 13:00:00,1,3,4,13,11.6,0.0,0.0,0.46
2020/1/3,14:00,2603,2020-01-03 14:00:00,1,3,4,14,11.5,0.0,0.0,0.5
2020/1/3,15:00,2647,2020-01-03 15:00:00,1,3,4,15,10.9,0.0,0.0,0.57
2020/1/3,16:00,2845,2020-01-03 16:00:00,1,3,4,16,9.3,0.0,0.0,0.6
2020/1/3,17:00,3159,2020-01-03 17:00:00,1,3,4,17,7.3,0.0,0.0,0.63
2020/1/3,18:00,3251,2020-01-03 18:00:00,1,3,4,18,6.5,0.0,0.0,0.65
2020/1/3,19:00,3263,2020-01-03 19:00:00,1,3,4,19,6.4,0.0,0.0,0.66
2020/1/3,20:00,3239,2020-01-03 20:00:00,1,3,4,20,6.2,0.0,0.0,0.69
2020/1/3,21:00,3168,2020-01-03 21:00:00,1,3,4,21,5.8,0.0,0.0,0.68
2020/1/3,22:00,3021,2020-01-03 22:00:00,1,3,4,22,5.9,0.0,0.0,0.7
2020/1/3,23:00,2874,2020-01-03 23:00:00,1,3,4,23,5.6,0.0,0.0,0.65
2020/1/4,0:00,2662,2020-01-04 00:00:00,1,4,5,0,6.3,0.0,0.0,0.74
2020/1/4,1:00,2535,2020-01-04 01:00:00,1,4,5,1,4.3,0.0,0.0,0.72
2020/1/4,2:00,2481,2020-01-04 02:00:00,1,4,5,2,4.8,0.0,0.0,0.7
2020/1/4,3:00,2448,2020-01-04 03:00:00,1,4,5,3,4.6,0.0,0.0,0.67
2020/1/4,4:00,2442,2020-01-04 04:00:00,1,4,5,4,5.0,0.0,0.0,0.64
2020/1/4,5:00,2506,2020-01-04 05:00:00,1,4,5,5,4.5,0.0,0.0,0.65
2020/1/4,6:00,2704,2020-01-04 06:00:00,1,4,5,6,4.7,0.0,0.0,0.64
2020/1/4,7:00,2942,2020-01-04 07:00:00,1,4,5,7,4.8,0.0,0.0,0.58
2020/1/4,8:00,3179,2020-01-04 08:00:00,1,4,5,8,5.9,0.0,0.0,0.51
2020/1/4,9:00,3229,2020-01-04 09:00:00,1,4,5,9,7.6,0.0,0.0,0.46
2020/1/4,10:00,3143,2020-01-04 10:00:00,1,4,5,10,8.9,0.0,0.0,0.42
2020/1/4,11:00,3055,2020-01-04 11:00:00,1,4,5,11,9.8,0.0,0.0,0.39
2020/1/4,12:00,2990,2020-01-04 12:00:00,1,4,5,12,10.6,0.0,0.0,0.37
2020/1/4,13:00,2929,2020-01-04 13:00:00,1,4,5,13,10.7,0.0,0.0,0.35
2020/1/4,14:00,2936,2020-01-04 14:00:00,1,4,5,14,11.5,0.0,0.0,0.37
2020/1/4,15:00,2999,2020-01-04 15:00:00,1,4,5,15,10.7,0.0,0.0,0.37
2020/1/4,16:00,3203,2020-01-04 16:00:00,1,4,5,16,9.9,0.0,0.0,0.39
2020/1/4,17:00,3441,2020-01-04 17:00:00,1,4,5,17,8.8,0.0,0.0,0.41
2020/1/4,18:00,3486,2020-01-04 18:00:00,1,4,5,18,8.3,0.0,0.0,0.48
2020/1/4,19:00,3473,2020-01-04 19:00:00,1,4,5,19,6.1,0.0,0.0,0.46
2020/1/4,20:00,3414,2020-01-04 20:00:00,1,4,5,20,7.5,0.0,0.5,0.52
2020/1/4,21:00,3286,2020-01-04 21:00:00,1,4,5,21,7.2,0.0,0.5,0.55
2020/1/4,22:00,3096,2020-01-04 22:00:00,1,4,5,22,7.3,0.0,0.5,0.62
2020/1/4,23:00,2945,2020-01-04 23:00:00,1,4,5,23,6.5,0.0,0.5,0.76
2020/1/5,0:00,2753,2020-01-05 00:00:00,1,5,6,0,3.7,0.0,0.5,0.92
2020/1/5,1:00,2624,2020-01-05 01:00:00,1,5,6,1,2.6,1.0,0.0,0.94
2020/1/5,2:00,2575,2020-01-05 02:00:00,1,5,6,2,2.3,0.0,0.0,0.96
2020/1/5,3:00,2544,2020-01-05 03:00:00,1,5,6,3,1.9,0.0,0.0,0.95
2020/1/5,4:00,2531,2020-01-05 04:00:00,1,5,6,4,1.5,0.0,0.0,0.89
2020/1/5,5:00,2590,2020-01-05 05:00:00,1,5,6,5,2.1,0.0,0.0,0.91
2020/1/5,6:00,2771,2020-01-05 06:00:00,1,5,6,6,1.4,0.0,0.0,0.94
2020/1/5,7:00,3014,2020-01-05 07:00:00,1,5,6,7,1.1,0.0,0.0,0.71
2020/1/5,8:00,3234,2020-01-05 08:00:00,1,5,6,8,4.1,0.0,0.0,0.6
2020/1/5,9:00,3263,2020-01-05 09:00:00,1,5,6,9,5.7,0.0,0.0,0.5
2020/1/5,10:00,3172,2020-01-05 10:00:00,1,5,6,10,7.7,0.0,0.0,0.43
2020/1/5,11:00,3077,2020-01-05 11:00:00,1,5,6,11,8.7,0.0,0.0,0.38
2020/1/5,12:00,3014,2020-01-05 12:00:00,1,5,6,12,9.5,0.0,0.0,0.36
2020/1/5,13:00,2970,2020-01-05 13:00:00,1,5,6,13,9.5,0.0,0.0,0.35
2020/1/5,14:00,2956,2020-01-05 14:00:00,1,5,6,14,9.7,0.0,0.0,0.38
2020/1/5,15:00,3039,2020-01-05 15:00:00,1,5,6,15,8.7,0.0,0.0,0.39
2020/1/5,16:00,3290,2020-01-05 16:00:00,1,5,6,16,8.0,0.0,0.0,0.45
2020/1/5,17:00,3667,2020-01-05 17:00:00,1,5,6,17,6.9,0.0,0.0,0.49
2020/1/5,18:00,3777,2020-01-05 18:00:00,1,5,6,18,6.3,0.0,0.0,0.49
2020/1/5,19:00,3778,2020-01-05 19:00:00,1,5,6,19,6.0,0.0,0.0,0.52
2020/1/5,20:00,3736,2020-01-05 20:00:00,1,5,6,20,5.5,0.0,0.0,0.55
2020/1/5,21:00,3593,2020-01-05 21:00:00,1,5,6,21,5.0,0.0,0.0,0.57
2020/1/5,22:00,3367,2020-01-05 22:00:00,1,5,6,22,4.2,0.0,0.0,0.51
2020/1/5,23:00,3161,2020-01-05 23:00:00,1,5,6,23,5.2,0.0,0.0,0.5
2020/1/6,0:00,2900,2020-01-06 00:00:00,1,6,0,0,4.9,0.0,0.0,0.48
2020/1/6,1:00,2756,2020-01-06 01:00:00,1,6,0,1,4.8,0.0,0.0,0.44
2020/1/6,2:00,2698,2020-01-06 02:00:00,1,6,0,2,5.3,0.0,0.0,0.49
2020/1/6,3:00,2674,2020-01-06 03:00:00,1,6,0,3,4.0,0.0,0.0,0.46
2020/1/6,4:00,2715,2020-01-06 04:00:00,1,6,0,4,4.9,0.0,0.0,0.45
2020/1/6,5:00,2953,2020-01-06 05:00:00,1,6,0,5,4.9,0.0,0.0,0.47
2020/1/6,6:00,3454,2020-01-06 06:00:00,1,6,0,6,4.6,0.0,0.0,0.49
2020/1/6,7:00,3881,2020-01-06 07:00:00,1,6,0,7,4.4,0.0,0.0,0.56
2020/1/6,8:00,4168,2020-01-06 08:00:00,1,6,0,8,4.2,0.0,0.0,0.5
2020/1/6,9:00,4201,2020-01-06 09:00:00,1,6,0,9,5.9,0.0,0.0,0.39
2020/1/6,10:00,4058,2020-01-06 10:00:00,1,6,0,10,8.6,0.0,0.0,0.37
2020/1/6,11:00,3945,2020-01-06 11:00:00,1,6,0,11,10.0,0.0,0.0,0.35
2020/1/6,12:00,3731,2020-01-06 12:00:00,1,6,0,12,11.1,0.0,0.0,0.32
2020/1/6,13:00,3782,2020-01-06 13:00:00,1,6,0,13,11.8,0.0,0.0,0.35
2020/1/6,14:00,3771,2020-01-06 14:00:00,1,6,0,14,11.6,0.0,0.0,0.35
2020/1/6,15:00,3808,2020-01-06 15:00:00,1,6,0,15,11.2,0.0,0.0,0.44
2020/1/6,16:00,4012,2020-01-06 16:00:00,1,6,0,16,9.5,0.0,0.0,0.44
2020/1/6,17:00,4177,2020-01-06 17:00:00,1,6,0,17,8.6,0.0,0.5,0.44
2020/1/6,18:00,4154,2020-01-06 18:00:00,1,6,0,18,9.1,0.0,0.5,0.44
2020/1/6,19:00,4077,2020-01-06 19:00:00,1,6,0,19,8.7,0.0,0.5,0.44
2020/1/6,20:00,3965,2020-01-06 20:00:00,1,6,0,20,8.5,0.0,0.5,0.44
2020/1/6,21:00,3804,2020-01-06 21:00:00,1,6,0,21,7.8,0.0,0.5,0.46
2020/1/6,22:00,3600,2020-01-06 22:00:00,1,6,0,22,7.2,0.0,0.5,0.45
2020/1/6,23:00,3338,2020-01-06 23:00:00,1,6,0,23,7.2,0.0,0.5,0.52
2020/1/7,0:00,3054,2020-01-07 00:00:00,1,7,1,0,5.6,0.0,0.5,0.55
2020/1/7,1:00,2903,2020-01-07 01:00:00,1,7,1,1,5.4,0.0,0.5,0.51
2020/1/7,2:00,2857,2020-01-07 02:00:00,1,7,1,2,6.0,0.0,0.5,0.51
2020/1/7,3:00,2843,2020-01-07 03:00:00,1,7,1,3,6.0,0.0,0.5,0.55
2020/1/7,4:00,2873,2020-01-07 04:00:00,1,7,1,4,5.5,0.0,0.5,0.57
2020/1/7,5:00,3075,2020-01-07 05:00:00,1,7,1,5,5.0,0.0,0.5,0.59
2020/1/7,6:00,3534,2020-01-07 06:00:00,1,7,1,6,4.7,0.0,0.5,0.57
2020/1/7,7:00,3903,2020-01-07 07:00:00,1,7,1,7,4.8,0.0,0.5,0.54
2020/1/7,8:00,4291,2020-01-07 08:00:00,1,7,1,8,5.6,0.0,0.5,0.54
2020/1/7,9:00,4485,2020-01-07 09:00:00,1,7,1,9,6.3,0.0,0.5,0.53
2020/1/7,10:00,4403,2020-01-07 10:00:00,1,7,1,10,6.9,0.0,0.5,0.51
2020/1/7,11:00,4334,2020-01-07 11:00:00,1,7,1,11,7.2,0.0,0.5,0.52
2020/1/7,12:00,4201,2020-01-07 12:00:00,1,7,1,12,7.7,0.0,0.5,0.56
2020/1/7,13:00,4294,2020-01-07 13:00:00,1,7,1,13,7.9,0.0,0.5,0.75
2020/1/7,14:00,4278,2020-01-07 14:00:00,1,7,1,14,6.9,0.0,1.0,0.84
2020/1/7,15:00,4311,2020-01-07 15:00:00,1,7,1,15,6.2,0.0,1.0,0.89
2020/1/7,16:00,4466,2020-01-07 16:00:00,1,7,1,16,6.0,0.5,1.0,0.94
